frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
303,10.112392638036809,Sitting,False,False,False,0.0018,0.62
304,10.145766871165643,Sitting,False,False,False,0.0016,0.62
305,10.179141104294478,Sitting,False,False,False,0.0015,0.62
306,10.212515337423312,Sitting,False,False,False,0.0016,0.62
307,10.245889570552146,Sitting,False,False,False,0.0018,0.62
308,10.279263803680982,Sitting,False,False,False,0.0021,0.62
309,10.312638036809815,Sitting,False,False,False,0.0024,0.62
310,10.34601226993865,Sitting,False,False,False,0.003,0.62
311,10.379386503067485,Sitting,False,False,False,0.0033,0.62
312,10.412760736196319,Sitting,False,False,False,0.0034,0.62
313,10.446134969325152,Sitting,False,False,False,0.0036,0.62
314,10.479509202453988,Sitting,False,False,False,0.0033,0.62
315,10.512883435582822,Sitting,False,False,False,0.0032,0.62
316,10.546257668711656,Sitting,False,False,False,0.0036,0.62
317,10.57963190184049,Sitting,False,False,False,0.0035,0.62
318,10.613006134969325,Sitting,False,False,False,0.0051,0.62
319,10.646380368098159,Sitting,False,False,False,0.0062,0.62
320,10.679754601226993,Sitting,False,False,False,0.0088,0.62
321,10.713128834355828,Sitting,False,False,False,0.0123,0.62
322,10.746503067484662,Sitting,False,False,False,0.0153,0.62
323,10.779877300613496,Sitting,False,False,False,0.018,0.62
324,10.813251533742331,Sitting,False,False,False,0.0195,0.62
325,10.846625766871165,Sitting,False,False,False,0.0188,0.62
326,10.879999999999999,Sitting,False,False,False,0.0172,0.62
327,10.913374233128835,Sitting,False,False,False,0.0176,0.62
328,10.946748466257668,Sitting,False,False,False,0.017,0.62
329,10.980122699386502,Sitting,False,False,False,0.0095,0.62
330,11.013496932515336,Sitting,False,False,False,0.0043,0.62
331,11.046871165644172,Sitting,False,False,False,0.0014,0.62
332,11.080245398773005,Sitting,False,False,False,0.0015,0.62
333,11.11361963190184,Sitting,False,False,False,0.0025,0.62
334,11.146993865030675,Sitting,False,False,False,0.0025,0.62
335,11.180368098159509,Sitting,False,False,False,0.0032,0.62
336,11.213742331288342,Sitting,False,False,False,0.0054,0.62
337,11.247116564417178,Sitting,False,False,False,0.0042,0.62
338,11.280490797546012,Sitting,False,False,False,0.0048,0.62
339,11.313865030674846,Sitting,False,False,False,0.0054,0.62
340,11.347239263803681,Sitting,False,False,False,0.0021,0.62
341,11.380613496932515,Sitting,False,False,False,0.0047,0.62
342,11.413987730061349,Sitting,False,False,False,0.0034,0.62
343,11.447361963190183,Sitting,False,False,False,0.0017,0.62
344,11.480736196319018,Sitting,False,False,False,0.0019,0.62
345,11.514110429447852,Sitting,False,False,False,0.0013,0.62
346,11.547484662576686,Sitting,False,False,False,0.0012,0.62
347,11.580858895705521,Sitting,False,False,False,0.0009,0.62
348,11.614233128834355,Sitting,False,False,False,0.0008,0.62
349,11.647607361963189,Standing,False,False,False,0.0009,0.62
350,11.680981595092025,Standing,False,False,False,0.0016,0.62
351,11.714355828220858,Standing,False,False,False,0.0022,0.62
