frame_number,timestamp,posture_label,fall_heuristic,fall_lstm,fall_hybrid,lstm_fall_prob,confidence
238,3.9660216802168025,Standing,False,False,False,0.0002,0.62
239,3.9826856368563686,Standing,False,False,False,0.0002,0.62
240,3.999349593495935,Standing,False,False,False,0.0002,0.62
241,4.016013550135502,Standing,False,False,False,0.0002,0.62
242,4.032677506775068,Standing,False,False,False,0.0002,0.62
243,4.049341463414635,Standing,False,False,False,0.0002,0.62
244,4.066005420054201,Standing,False,False,False,0.0002,0.62
245,4.082669376693767,Standing,False,False,False,0.0001,0.62
246,4.099333333333334,Standing,False,False,False,0.0001,0.62
247,4.1159972899729,Standing,False,False,False,0.0001,0.62
248,4.132661246612466,Standing,False,False,False,0.0001,0.62
249,4.149325203252033,Standing,False,False,False,0.0001,0.62
250,4.165989159891599,Standing,False,False,False,0.0001,0.62
251,4.182653116531165,Standing,False,False,False,0.0001,0.62
252,4.199317073170732,Standing,False,False,False,0.0001,0.62
253,4.215981029810298,Standing,False,False,False,0.0001,0.62
254,4.2326449864498645,Standing,False,False,False,0.0001,0.62
255,4.2493089430894315,Standing,False,False,False,0.0001,0.62
256,4.265972899728998,Standing,False,False,False,0.0001,0.62
257,4.282636856368564,Standing,False,False,False,0.0001,0.62
258,4.299300813008131,Standing,False,False,False,0.0001,0.62
259,4.315964769647697,Standing,False,False,False,0.0001,0.62
260,4.332628726287263,Standing,False,False,False,0.0001,0.62
261,4.34929268292683,Standing,False,False,False,0.0001,0.62
262,4.365956639566396,Standing,False,False,False,0.0001,0.62
263,4.382620596205962,Standing,False,False,False,0.0001,0.62
264,4.399284552845529,Standing,False,False,False,0.0001,0.62
265,4.415948509485095,Standing,False,False,False,0.0001,0.62
266,4.432612466124661,Standing,False,False,False,0.0001,0.62
267,4.449276422764228,Standing,False,False,False,0.0001,0.62
268,4.465940379403794,Standing,False,False,False,0.0001,0.62
269,4.4826043360433605,Standing,False,False,False,0.0001,0.62
270,4.4992682926829275,Standing,False,False,False,0.0001,0.62
271,4.515932249322494,Standing,False,False,False,0.0001,0.62
272,4.53259620596206,Standing,False,False,False,0.0001,0.62
273,4.549260162601626,Standing,False,False,False,0.0001,0.62
274,4.565924119241193,Standing,False,False,False,0.0001,0.62
275,4.582588075880759,Standing,False,False,False,0.0001,0.62
276,4.599252032520325,Standing,False,False,False,0.0001,0.62
277,4.615915989159892,Standing,False,False,False,0.0001,0.62
278,4.632579945799458,Standing,False,False,False,0.0001,0.62
279,4.649243902439024,Standing,False,False,False,0.0001,0.62
280,4.665907859078591,Standing,False,False,False,0.0001,0.62
281,4.682571815718157,Standing,False,False,False,0.0001,0.62
282,4.699235772357723,Standing,False,False,False,0.0001,0.62
283,4.71589972899729,Standing,False,False,False,0.0001,0.62
284,4.7325636856368565,Standing,False,False,False,0.0001,0.62
285,4.749227642276423,Standing,False,False,False,0.0001,0.62
286,4.76589159891599,Standing,False,False,False,0.0001,0.62
287,4.782555555555556,Standing,False,False,False,0.0001,0.62
288,4.799219512195122,Standing,False,False,False,0.0001,0.62
289,4.815883468834689,Standing,False,False,False,0.0001,0.62
290,4.832547425474255,Standing,False,False,False,0.0001,0.62
291,4.849211382113821,Standing,False,False,False,0.0001,0.62
292,4.865875338753388,Standing,False,False,False,0.0001,0.62
293,4.882539295392954,Standing,False,False,False,0.0001,0.62
294,4.89920325203252,Standing,False,False,False,0.0001,0.62
295,4.915867208672087,Standing,False,False,False,0.0001,0.62
296,4.932531165311653,Standing,False,False,False,0.0001,0.62
297,4.949195121951219,Standing,False,False,False,0.0001,0.62
298,4.965859078590786,Standing,False,False,False,0.0001,0.62
299,4.9825230352303524,Standing,False,False,False,0.0001,0.62
300,4.9991869918699186,Standing,False,False,False,0.0001,0.62
301,5.0158509485094855,Standing,False,False,False,0.0001,0.62
302,5.032514905149052,Standing,False,False,False,0.0001,0.62
303,5.049178861788618,Standing,False,False,False,0.0001,0.62
304,5.065842818428185,Standing,False,False,False,0.0001,0.62
305,5.082506775067751,Standing,False,False,False,0.0001,0.62
306,5.099170731707317,Standing,False,False,False,0.0001,0.62
307,5.115834688346884,Standing,False,False,False,0.0001,0.62
308,5.13249864498645,Standing,False,False,False,0.0001,0.62
309,5.149162601626016,Standing,False,False,False,0.0001,0.62
310,5.165826558265583,Standing,False,False,False,0.0001,0.62
311,5.182490514905149,Standing,False,False,False,0.0001,0.62
312,5.199154471544715,Standing,False,False,False,0.0001,0.62
313,5.215818428184282,Standing,False,False,False,0.0001,0.62
314,5.232482384823848,Standing,False,False,False,0.0001,0.62
315,5.2491463414634145,Standing,False,False,False,0.0001,0.62
316,5.2658102981029815,Standing,False,False,False,0.0001,0.62
317,5.282474254742548,Standing,False,False,False,0.0001,0.62
318,5.299138211382114,Standing,False,False,False,0.0001,0.62
319,5.315802168021681,Standing,False,False,False,0.0001,0.62
320,5.332466124661247,Standing,False,False,False,0.0001,0.62
321,5.349130081300813,Standing,False,False,False,0.0001,0.62
322,5.36579403794038,Standing,False,False,False,0.0001,0.62
323,5.382457994579946,Standing,False,False,False,0.0001,0.62
324,5.399121951219512,Standing,False,False,False,0.0001,0.62
325,5.415785907859079,Standing,False,False,False,0.0001,0.62
326,5.432449864498645,Standing,False,False,False,0.0001,0.62
327,5.449113821138211,Standing,False,False,False,0.0001,0.62
328,5.465777777777778,Standing,False,False,False,0.0001,0.62
329,5.482441734417344,Standing,False,False,False,0.0001,0.62
330,5.4991056910569105,Standing,False,False,False,0.0001,0.62
331,5.5157696476964775,Standing,False,False,False,0.0001,0.62
332,5.532433604336044,Standing,False,False,False,0.0001,0.62
333,5.54909756097561,Standing,False,False,False,0.0001,0.62
334,5.565761517615177,Standing,False,False,False,0.0001,0.62
335,5.582425474254743,Standing,False,False,False,0.0001,0.62
336,5.599089430894309,Standing,False,False,False,0.0001,0.62
337,5.615753387533876,Standing,False,False,False,0.0001,0.62
338,5.632417344173442,Standing,False,False,False,0.0001,0.62
339,5.649081300813008,Standing,False,False,False,0.0001,0.62
340,5.665745257452575,Standing,False,False,False,0.0001,0.62
341,5.682409214092141,Standing,False,False,False,0.0001,0.62
342,5.699073170731707,Standing,False,False,False,0.0001,0.62
343,5.715737127371274,Standing,False,False,False,0.0001,0.62
344,5.73240108401084,Standing,False,False,False,0.0001,0.62
345,5.7490650406504065,Standing,False,False,False,0.0001,0.62
346,5.7657289972899735,Standing,False,False,False,0.0001,0.62
347,5.78239295392954,Standing,False,False,False,0.0001,0.62
348,5.799056910569106,Standing,False,False,False,0.0,0.62
349,5.815720867208673,Standing,False,False,False,0.0,0.62
350,5.832384823848239,Standing,False,False,False,0.0,0.62
351,5.849048780487805,Standing,False,False,False,0.0,0.62
352,5.865712737127372,Standing,False,False,False,0.0,0.62
353,5.882376693766938,Standing,False,False,False,0.0,0.62
354,5.899040650406504,Standing,False,False,False,0.0,0.62
355,5.915704607046071,Standing,False,False,False,0.0,0.62
356,5.932368563685637,Standing,False,False,False,0.0,0.62
357,5.949032520325203,Standing,False,False,False,0.0001,0.62
358,5.96569647696477,Standing,False,False,False,0.0001,0.62
359,5.982360433604336,Standing,False,False,False,0.0001,0.62
360,5.999024390243902,Standing,False,False,False,0.0001,0.62
361,6.015688346883469,Standing,False,False,False,0.0001,0.62
362,6.0323523035230355,Standing,False,False,False,0.0001,0.62
363,6.049016260162602,Standing,False,False,False,0.0001,0.62
364,6.065680216802169,Standing,False,False,False,0.0001,0.62
365,6.082344173441735,Standing,False,False,False,0.0001,0.62
366,6.099008130081301,Standing,False,False,False,0.0001,0.62
367,6.115672086720868,Standing,False,False,False,0.0001,0.62
368,6.132336043360434,Standing,False,False,False,0.0001,0.62
369,6.149,Standing,False,False,False,0.0002,0.62
370,6.165663956639567,Standing,False,False,False,0.0002,0.62
371,6.182327913279133,Standing,False,False,False,0.0002,0.62
372,6.198991869918699,Standing,False,False,False,0.0002,0.62
373,6.215655826558266,Standing,False,False,False,0.0003,0.62
374,6.232319783197832,Standing,False,False,False,0.0003,0.62
375,6.248983739837398,Standing,False,False,False,0.0003,0.62
376,6.265647696476965,Standing,False,False,False,0.0004,0.62
377,6.2823116531165315,Standing,False,False,False,0.0005,0.62
378,6.298975609756098,Standing,False,False,False,0.0006,0.62
379,6.315639566395665,Standing,False,False,False,0.0007,0.62
380,6.332303523035231,Standing,False,False,False,0.0008,0.62
381,6.348967479674797,Standing,False,False,False,0.001,0.62
382,6.365631436314364,Standing,False,False,False,0.0013,0.62
383,6.38229539295393,Standing,False,False,False,0.0019,0.62
384,6.398959349593496,Standing,False,False,False,0.0039,0.62
385,6.415623306233063,Standing,False,False,False,0.0111,0.62
386,6.432287262872629,Standing,False,False,False,0.0256,0.62
387,6.448951219512195,Standing,False,False,False,0.0454,0.62
388,6.465615176151762,Standing,False,False,False,0.0677,0.62
389,6.482279132791328,Standing,False,False,False,0.0886,0.62
390,6.498943089430894,Standing,False,False,False,0.1036,0.62
391,6.515607046070461,Standing,False,False,False,0.112,0.62
392,6.5322710027100275,Standing,False,False,False,0.1147,0.62
393,6.548934959349594,Standing,False,False,False,0.1136,0.62
394,6.565598915989161,Standing,False,False,False,0.1117,0.62
395,6.582262872628727,Standing,False,False,False,0.1088,0.62
396,6.598926829268293,Standing,False,False,False,0.102,0.62
397,6.61559078590786,Standing,False,False,False,0.0933,0.62
398,6.632254742547426,Standing,False,False,False,0.0867,0.62
399,6.648918699186992,Standing,False,False,False,0.0783,0.62
400,6.665582655826559,Standing,False,False,False,0.0678,0.62
401,6.682246612466125,Standing,False,False,False,0.0581,0.62
402,6.698910569105691,Standing,False,False,False,0.0489,0.62
403,6.715574525745258,Standing,False,False,False,0.0407,0.62
404,6.732238482384824,Standing,False,False,False,0.0331,0.62
405,6.74890243902439,Standing,False,False,False,0.0242,0.62
406,6.765566395663957,Standing,False,False,False,0.0157,0.62
407,6.7822303523035234,Standing,False,False,False,0.0093,0.62
408,6.7988943089430895,Standing,False,False,False,0.0052,0.62
409,6.8155582655826565,Standing,False,False,False,0.0028,0.62
410,6.832222222222223,Standing,False,False,False,0.0017,0.62
411,6.848886178861789,Standing,False,False,False,0.0012,0.62
412,6.865550135501356,Standing,False,False,False,0.001,0.62
413,6.882214092140922,Standing,False,False,False,0.0011,0.62
414,6.898878048780488,Standing,False,False,False,0.0013,0.62
415,6.915542005420055,Standing,False,False,False,0.0015,0.62
416,6.932205962059621,Standing,False,False,False,0.0016,0.62
417,6.948869918699187,Standing,False,False,False,0.0014,0.62
418,6.965533875338754,Standing,False,False,False,0.0012,0.62
419,6.98219783197832,Standing,False,False,False,0.0008,0.62
420,6.998861788617886,Standing,False,False,False,0.0006,0.62
421,7.015525745257453,Standing,False,False,False,0.0005,0.62
422,7.032189701897019,Standing,False,False,False,0.0004,0.62
423,7.0488536585365855,Standing,False,False,False,0.0003,0.62
424,7.0655176151761525,Sitting,False,False,False,0.0003,0.62
425,7.082181571815719,Sitting,False,False,False,0.0002,0.62
426,7.098845528455285,Sitting,False,False,False,0.0002,0.62
427,7.115509485094852,Sitting,False,False,False,0.0002,0.62
428,7.132173441734418,Sitting,False,False,False,0.0002,0.62
429,7.148837398373984,Sitting,False,False,False,0.0001,0.62
430,7.165501355013551,Sitting,False,False,False,0.0001,0.62
431,7.182165311653117,Sitting,False,False,False,0.0001,0.62
432,7.198829268292683,Sitting,False,False,False,0.0001,0.62
433,7.21549322493225,Sitting,False,False,False,0.0001,0.62
434,7.232157181571816,Sitting,False,False,False,0.0001,0.62
435,7.248821138211382,Lying,False,False,False,0.0001,0.65
436,7.265485094850949,Lying,False,False,False,0.0002,0.65
437,7.282149051490515,Lying,False,False,False,0.0002,0.65
438,7.2988130081300815,Lying,False,False,False,0.0003,0.65
439,7.3154769647696485,Lying,False,False,False,0.0006,0.65
440,7.332140921409215,Lying,False,False,False,0.0013,0.65
441,7.348804878048781,Lying,False,False,False,0.0036,0.65
442,7.365468834688348,Lying,False,False,False,0.0065,0.65
443,7.382132791327914,Lying,False,False,False,0.0088,0.65
444,7.39879674796748,Lying,False,False,False,0.0085,0.65
445,7.415460704607047,Lying,False,False,False,0.0085,0.65
446,7.432124661246613,Lying,False,False,False,0.0085,0.65
447,7.448788617886179,Lying,False,False,False,0.0077,0.65
448,7.465452574525746,Lying,False,False,False,0.0064,0.65
449,7.482116531165312,Lying,False,False,False,0.0052,0.65
450,7.498780487804878,Lying,False,False,False,0.0042,0.65
451,7.515444444444444,Lying,False,False,False,0.0033,0.65
452,7.532108401084011,Lying,False,False,False,0.0027,0.65
453,7.5487723577235775,Lying,False,False,False,0.0025,0.65
454,7.565436314363144,Lying,False,False,False,0.0024,0.65
455,7.582100271002711,Lying,False,False,False,0.0023,0.65
456,7.598764227642277,Lying,False,False,False,0.0024,0.65
457,7.615428184281843,Lying,False,False,False,0.0025,0.65
458,7.63209214092141,Lying,False,False,False,0.0028,0.65
459,7.648756097560976,Lying,False,False,False,0.0033,0.65
460,7.665420054200542,Lying,False,False,False,0.0042,0.65
461,7.682084010840109,Lying,False,False,False,0.0056,0.65
462,7.698747967479675,Lying,False,False,False,0.0073,0.65
463,7.715411924119241,Lying,False,False,False,0.0091,0.65
464,7.732075880758808,Lying,False,False,False,0.0101,0.65
465,7.748739837398374,Lying,False,False,False,0.0107,0.65
466,7.76540379403794,Lying,False,False,False,0.0107,0.65
467,7.782067750677507,Lying,False,False,False,0.0109,0.65
468,7.798731707317073,Lying,False,False,False,0.0113,0.65
469,7.8153956639566395,Lying,False,False,False,0.0118,0.65
470,7.8320596205962065,Lying,False,False,False,0.0139,0.65
471,7.848723577235773,Lying,False,False,False,0.0209,0.65
472,7.865387533875339,Lying,False,False,False,0.0311,0.65
473,7.882051490514906,Lying,False,False,False,0.0385,0.65
